	2013	2014	2015	2016
2013	0.8850117376713122	0.8810499156781068	0.8970588235294118	0.904357265335472
2014	0.8300379206290761	0.9180782505518328	0.8909912617055215	0.8995219925158596
2015	0.8299163783160323	0.8660139258955615	0.9318627723167563	0.882191006301737
2016	0.8139537472239367	0.8642924057212906	0.8909912617055215	0.9320219589412796
