	1985-89	1990-94	1995-99	2000-04	2005-09	2010-14
1985-89	0.8759583339363072	0.7583691748863155	0.7831007560263382	0.7937481257393115	0.7767090720552466	0.7556338470223989
1990-94	0.7642872242494251	0.8825989259636655	0.7705620895747703	0.802470840162137	0.789045513430628	0.7484495759009113
1995-99	0.759048421614251	0.7597747477637309	0.9052300019496695	0.7982498573232656	0.8061951197573564	0.7630467020431136
2000-04	0.7604568000806022	0.7559245693080486	0.7701460292577988	0.926008820717654	0.8054233555577857	0.7708764070815983
2005-09	0.773225854107688	0.7669224416076035	0.7831227778029486	0.8260828999052447	0.8998624690945591	0.777599527040449
2010-14	0.7733223279250186	0.750338928602082	0.7777672340019594	0.8100146409560349	0.785793765984118	0.8971510598016652
